,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
s390,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s391,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s392,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s393,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s394,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s395,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s396,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s397,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s398,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s399,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s400,23.257408773905716,23.59520873362513,22.72641062474925,24.053997661147427,24.12343198564096,24.032839411022984,24.16945216466518,23.2689397251117,22.125619658608304,22.375366780697007,24.194698840349442,24.99887578548163,25.0,25.0,25.0,24.850362777820557,24.31893640355525,22.17656932583296,20.41337648697835,12.157399697927051,10.50790618413668,13.788359503766506,14.301807150521407,17.24328131257077
s401,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s402,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s403,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s404,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s405,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s406,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s407,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s408,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s409,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s410,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s411,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s412,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s413,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s414,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s415,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s416,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s417,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s418,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s419,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s420,23.58363570543315,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,24.705856346588288,24.71523633364477,20.71557483177713,20.777479379694554,18.661338593626432,17.657783852475788,15.974810970816323,12.041736960235086,11.669595265675776,14.769209410153264,16.145464370122255,20.55447756844788,20.151800164658653,23.736852466761412,24.635245962971855
s421,20.737394125748104,20.06814971352323,17.373777691418503,15.875169099034073,17.96171460016215,20.41279673238652,16.77742466001576,21.20831227499201,24.790645720160946,24.78224606204196,18.652214814766182,15.256048016620845,18.82983750868528,20.329433355905724,19.772875926965767,22.46035380164754,20.77361489418964,18.09717019895884,18.601431024219934,23.3058277552089,23.791394622711586,24.96112741624805,24.98187778146137,24.844790893210124
s422,20.737394125748104,20.06814971352323,17.373777691418503,15.875169099034073,17.96171460016215,20.41279673238652,16.77742466001576,21.20831227499201,24.790645720160946,24.78224606204196,18.652214814766182,15.256048016620845,18.82983750868528,20.329433355905724,19.772875926965767,22.46035380164754,20.77361489418964,18.09717019895884,18.601431024219934,23.3058277552089,23.791394622711586,24.96112741624805,24.98187778146137,24.844790893210124
s423,20.737394125748104,20.06814971352323,17.373777691418503,15.875169099034073,17.96171460016215,20.41279673238652,16.77742466001576,21.20831227499201,24.790645720160946,24.78224606204196,18.652214814766182,15.256048016620845,18.82983750868528,20.329433355905724,19.772875926965767,22.46035380164754,20.77361489418964,18.09717019895884,18.601431024219934,23.3058277552089,23.791394622711586,24.96112741624805,24.98187778146137,24.844790893210124
s424,20.737394125748104,20.06814971352323,17.373777691418503,15.875169099034073,17.96171460016215,20.41279673238652,16.77742466001576,21.20831227499201,24.790645720160946,24.78224606204196,18.652214814766182,15.256048016620845,18.82983750868528,20.329433355905724,19.772875926965767,22.46035380164754,20.77361489418964,18.09717019895884,18.601431024219934,23.3058277552089,23.791394622711586,24.96112741624805,24.98187778146137,24.844790893210124
s425,20.737394125748104,20.06814971352323,17.373777691418503,15.875169099034073,17.96171460016215,20.41279673238652,16.77742466001576,21.20831227499201,24.790645720160946,24.78224606204196,18.652214814766182,15.256048016620845,18.82983750868528,20.329433355905724,19.772875926965767,22.46035380164754,20.77361489418964,18.09717019895884,18.601431024219934,23.3058277552089,23.791394622711586,24.96112741624805,24.98187778146137,24.844790893210124
s426,20.737394125748104,20.06814971352323,17.373777691418503,15.875169099034073,17.96171460016215,20.41279673238652,16.77742466001576,21.20831227499201,24.790645720160946,24.78224606204196,18.652214814766182,15.256048016620845,18.82983750868528,20.329433355905724,19.772875926965767,22.46035380164754,20.77361489418964,18.09717019895884,18.601431024219934,23.3058277552089,23.791394622711586,24.96112741624805,24.98187778146137,24.844790893210124
